nroThreads, iteracion, tiempoParal, tiempoSecu
8, 65, 3976, 44
8, 66, 399, 44
8, 67, 418, 43
8, 68, 408, 44
8, 69, 445, 42
8, 70, 393, 44
8, 71, 444, 42
8, 72, 1030, 44
8, 73, 447, 34
8, 74, 3449, 35
8, 75, 406, 35
8, 76, 346, 35
8, 77, 396, 34
8, 78, 345, 34
8, 79, 392, 34
8, 80, 347, 34
8, 81, 5342, 54
8, 82, 3928, 52
8, 83, 427, 52
8, 84, 393, 52
8, 85, 407, 52
8, 86, 2508, 53
8, 87, 463, 52
8, 88, 515, 52
8, 89, 460, 53
8, 90, 434, 51
8, 91, 452, 52
8, 92, 436, 51
8, 93, 432, 51
8, 94, 4197, 45
8, 95, 397, 34
8, 96, 357, 35
8, 97, 369, 34
8, 98, 735, 33
8, 99, 360, 34
8, 100, 409, 35
8, 101, 363, 35
8, 102, 356, 45
8, 103, 372, 35
8, 104, 361, 35
8, 105, 362, 34
8, 106, 364, 34
8, 107, 359, 35
8, 108, 359, 35
8, 109, 363, 35
8, 110, 363, 35
8, 111, 365, 34
8, 112, 381, 35
8, 113, 362, 34
8, 114, 349, 34
8, 115, 334, 35
8, 116, 341, 34
8, 117, 330, 34
8, 118, 349, 34
8, 119, 346, 35
8, 120, 355, 34
8, 121, 353, 34
8, 122, 1337, 35
8, 123, 352, 35
8, 124, 346, 35
8, 125, 347, 34
8, 126, 333, 34
8, 127, 1326, 44
8, 128, 417, 44
8, 129, 439, 44
8, 130, 397, 43
8, 131, 396, 44
8, 132, 374, 44
8, 133, 385, 43
8, 134, 379, 43
8, 135, 392, 43
8, 136, 522, 45
8, 137, 383, 44
8, 138, 387, 44
8, 139, 405, 44
8, 140, 386, 45
8, 141, 379, 44
8, 142, 422, 43
8, 143, 407, 43
8, 144, 4335, 45
8, 145, 430, 43
8, 146, 387, 44
8, 147, 384, 44
8, 148, 394, 45
8, 149, 2076, 43
8, 150, 587, 43
